id,url,header,address,area,rooms,bathrooms,garages,amenities,price,condo,crawled_at
2520554220,https://www.vivareal.com.br/imovel/apartamento-2-quartos-batel-bairros-curitiba-com-garagem-111m2-aluguel-RS3500-id-2520554220/,"Apartamento com 2 Quartos para Aluguel, 111m²","Rua Buenos Aires, 492 - Batel, Curitiba - PR",111,2 Quartos,2 Banheiros,2 Vagas,Mobiliado|Churrasqueira|Academia|Elevador|Condomínio fechado,R$ 3.500 /mês,R$ 950,2021-06-18 10:38
2518735856,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-curitiba-34m2-aluguel-RS1300-id-2518735856/,"Apartamento com Quarto para Aluguel, 34m²","Avenida Sete de Setembro, 3000 - Centro, Curitiba - PR",34,1 Quarto,1 Banheiro,-- Vaga,Mobiliado|Piscina|Churrasqueira|Academia|Elevador,R$ 1.300 /mês,R$ 300,2021-06-18 10:38
2236985619,https://www.vivareal.com.br/imovel/lote-terreno-bacacheri-bairros-curitiba-773m2-aluguel-RS3000-id-2236985619/,"Lote/Terreno para Aluguel, 773m²","Rua Paraguai, 377 - Bacacheri, Curitiba - PR",773,-- Quarto,-- Banheiro,-- Vaga,Frente para o norte|Muro e grade|Energia elétrica|Rede de água e esgoto|Plano,R$ 3.000 /mês,,2021-06-18 10:38
2466664081,https://www.vivareal.com.br/imovel/apartamento-1-quartos-reboucas-bairros-curitiba-17m2-aluguel-RS1250-id-2466664081/,"Apartamento com Quarto para Aluguel, 17m²","Rua Doutor Reynaldo Machado, 1340 - Rebouças, Curitiba - PR",17,1 Quarto,1 Banheiro,-- Vaga,Mobiliado|Academia|Elevador|Condomínio fechado|Bicicletário,R$ 1.250 /mês,,2021-06-18 10:38
2482313431,https://www.vivareal.com.br/imovel/flat-1-quartos-reboucas-bairros-curitiba-18m2-aluguel-RS1350-id-2482313431/,"Flat com Quarto para Aluguel, 18m²","Rua Doutor Reynaldo Machado, 1340 - Rebouças, Curitiba - PR",18,1 Quarto,1 Banheiro,-- Vaga,None,R$ 1.350 /mês,,2021-06-18 10:38
2427781397,https://www.vivareal.com.br/imovel/lote-terreno-campo-comprido-bairros-curitiba-6328m2-aluguel-RS6000-id-2427781397/,"Lote/Terreno para Aluguel, 6328m²","Rua Renato Polatti - Campo Comprido, Curitiba - PR",6328,-- Quarto,-- Banheiro,-- Vaga,Muro e grade|Vista panorâmica|Lago,R$ 6.000 /mês,,2021-06-18 10:38
2387985482,https://www.vivareal.com.br/imovel/cobertura-6-quartos-bigorrilho-bairros-curitiba-com-garagem-350m2-aluguel-RS11600-id-2387985482/,"Apartamento com 6 Quartos para Aluguel, 350m²","Rua Padre Anchieta - Bigorrilho, Curitiba - PR",350,6 Quartos,4 Banheiros,2 Vagas,Mobiliado|Churrasqueira|Varanda|Elevador|Playground,R$ 11.600 /mês,R$ 1.192,2021-06-18 10:38
2516677712,https://www.vivareal.com.br/imovel/apartamento-3-quartos-reboucas-bairros-curitiba-70m2-aluguel-RS1100-id-2516677712/,"Apartamento com 3 Quartos para Aluguel, 70m²","Rua João Zaniolo, 87 - Rebouças, Curitiba - PR",70,3 Quartos,1 Banheiro,-- Vaga,None,R$ 1.100 /mês,,2021-06-18 10:38
2523167344,https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-santa-candida-bairros-curitiba-com-garagem-151m2-aluguel-RS3990-id-2523167344/,"Casa de condomínio com 3 Quartos para Aluguel, 151m²","Rua Damasina Bittencourt Macedo - Santa Cândida, Curitiba - PR",151,3 Quartos,3 Banheiros,1 Vaga,Mobiliado|Churrasqueira|Varanda|Quintal|Ar-condicionado,R$ 3.990 /mês,R$ 110,2021-06-18 10:38
2521256597,https://www.vivareal.com.br/imovel/apartamento-3-quartos-merces-bairros-curitiba-com-garagem-75m2-aluguel-RS1500-id-2521256597/,"Apartamento com 3 Quartos para Aluguel, 75m²","Rua Desembargador Isaías Bevilaqua, 259 - Mercês, Curitiba - PR",75,3 Quartos,2 Banheiros,1 Vaga,Piscina|Churrasqueira|Garagem|Cozinha|Aquecimento,R$ 1.500 /mês,R$ 478,2021-06-18 10:38
2519765352,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-curitiba-com-garagem-45m2-aluguel-RS2050-id-2519765352/,"Apartamento com Quarto para Aluguel, 45m²","Avenida Visconde de Guarapuava, 3806 - Centro, Curitiba - PR",45,1 Quarto,1 Banheiro,1 Vaga,Mobiliado|Piscina|Churrasqueira|Academia|Garagem,R$ 2.050 /mês,R$ 451,2021-06-18 10:38
2516896714,https://www.vivareal.com.br/imovel/kitnet-1-quartos-centro-bairros-curitiba-30m2-aluguel-RS1100-id-2516896714/,"Apartamento com Quarto para Aluguel, 30m²","Rua Barão do Rio Branco, 573 - Centro, Curitiba - PR",30,1 Quarto,1 Banheiro,-- Vaga,None,R$ 1.100 /mês,R$ 275,2021-06-18 10:38
2517120392,https://www.vivareal.com.br/imovel/1-quartos-sao-francisco-bairros-curitiba-com-garagem-43m2-aluguel-RS1200-id-2517120392/,"Casa com Quarto para Aluguel, 43m²","Rua Duque de Caxias, 627 - São Francisco, Curitiba - PR",43,1 Quarto,3 Banheiros,1 Vaga,Jardim|Coworking|Portão eletrônico,R$ 1.200 /mês,R$ 280,2021-06-18 10:38
2520255106,https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-100m2-aluguel-RS1300-id-2520255106/,"Apartamento com 3 Quartos para Aluguel, 100m²","Avenida Iguaçu, 2090 - Água Verde, Curitiba - PR",100,3 Quartos,1 Banheiro,1 Vaga,None,R$ 1.300 /mês,R$ 430,2021-06-18 10:38
2521861901,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-curitiba-com-garagem-82m2-aluguel-RS2300-id-2521861901/,"Apartamento com 3 Quartos para Aluguel, 82m²","Rua da Paz, 386 - Centro, Curitiba - PR",82,3 Quartos,3 Banheiros,1 Vaga,Mobiliado|Churrasqueira|Academia|Playground|Salão de festas,R$ 2.300 /mês,R$ 920,2021-06-18 10:38
2519520024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bigorrilho-bairros-curitiba-44m2-aluguel-RS970-id-2519520024/,"Apartamento com 2 Quartos para Aluguel, 44m²","Rua Padre Anchieta, 2636 - Bigorrilho, Curitiba - PR",44,2 Quartos,1 Banheiro,-- Vaga,Elevador|Aceita animais|Portaria 24h,R$ 970 /mês,R$ 360,2021-06-18 10:38
2516342082,https://www.vivareal.com.br/imovel/galpao-deposito-armazem-boqueirao-bairros-curitiba-com-garagem-633m2-aluguel-RS12000-id-2516342082/,"Galpão/Depósito/Armazém para Aluguel, 633m²","Rua Cezinando Dias Paredes, 784 - Boqueirão, Curitiba - PR",633,-- Quarto,-- Banheiro,14 Vagas,None,R$ 12.000 /mês,,2021-06-18 10:38
2520371901,https://www.vivareal.com.br/imovel/apartamento-2-quartos-alto-da-gloria-bairros-curitiba-com-garagem-73m2-aluguel-RS1300-id-2520371901/,"Apartamento com 2 Quartos para Aluguel, 73m²","Rua Mauá, 531 - Alto da Glória, Curitiba - PR",73,2 Quartos,1 Banheiro,1 Vaga,Varanda|Garagem|Cozinha|Interfone,R$ 1.300 /mês,R$ 440,2021-06-18 10:38
2518758388,https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-uberaba-bairros-curitiba-com-garagem-10m2-aluguel-RS2500-id-2518758388/,"Casa de condomínio com 3 Quartos para Aluguel, 10m²","Rua Capitão Leônidas Marques, 1224 - Uberaba, Curitiba - PR",10,3 Quartos,1 Banheiro,2 Vagas,Mobiliado|Churrasqueira|Condomínio fechado|Garagem|Cozinha,R$ 2.500 /mês,R$ 189,2021-06-18 10:38
2522280560,https://www.vivareal.com.br/imovel/sala-comercial-batel-bairros-curitiba-37m2-aluguel-RS1750-id-2522280560/,"Sala/Conjunto para Aluguel, 37m²","Avenida do Batel, 1550 - Batel, Curitiba - PR",37,-- Quarto,1 Banheiro,-- Vaga,Cozinha,R$ 1.750 /mês,,2021-06-18 10:38
2510508229,https://www.vivareal.com.br/imovel/apartamento-2-quartos-campo-comprido-bairros-curitiba-com-garagem-274m2-venda-RS2500000-id-2510508229/,Apartamento com 2 Quartos para Venda/Aluguel 274m²,"Rua Rosa Kaint Nadolny, 196 - Campo Comprido, Curitiba - PR",274,2 Quartos,4 Banheiros,4 Vagas,Churrasqueira|Varanda|Elevador|Ar-condicionado|Cozinha,"R$ 10.000 /mês
R$ 2.500.000",R$ 1.657,2021-06-18 10:38
2508965278,https://www.vivareal.com.br/imovel/kitnet-1-quartos-prado-velho-bairros-curitiba-25m2-aluguel-RS750-id-2508965278/,"Apartamento com Quarto para Aluguel, 25m²","Rua Felipe Camarão, 606 - Prado Velho, Curitiba - PR",25,1 Quarto,1 Banheiro,-- Vaga,None,R$ 750 /mês,,2021-06-18 10:38
2514247976,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-quiteria-bairros-curitiba-com-garagem-57m2-aluguel-RS800-id-2514247976/,"Apartamento com 2 Quartos para Aluguel, 57m²","Rua Rezala Simão - Santa Quitéria, Curitiba - PR",57,2 Quartos,1 Banheiro,1 Vaga,Área de serviço|Armário na cozinha,R$ 800 /mês,R$ 270,2021-06-18 10:38
2512773779,https://www.vivareal.com.br/imovel/ponto-comercial-reboucas-bairros-curitiba-com-garagem-34m2-aluguel-RS2800-id-2512773779/,"Ponto comercial/Loja/Box para Aluguel, 34m²","Avenida Presidente Getúlio Vargas, 937 - Rebouças, Curitiba - PR",34,-- Quarto,1 Banheiro,1 Vaga,None,R$ 2.800 /mês,,2021-06-18 10:38
2523183406,https://www.vivareal.com.br/imovel/apartamento-1-quartos-reboucas-bairros-curitiba-27m2-aluguel-RS1450-id-2523183406/,"Apartamento com Quarto para Aluguel, 27m²","Avenida Silva Jardim, 1275 - Rebouças, Curitiba - PR",27,1 Quarto,1 Banheiro,-- Vaga,Elevador|Ar-condicionado|Cozinha,R$ 1.450 /mês,R$ 250,2021-06-18 10:38
2522314975,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bigorrilho-bairros-curitiba-com-garagem-56m2-aluguel-RS2200-id-2522314975/,"Apartamento com 2 Quartos para Aluguel, 56m²","Rua Martim Afonso - Bigorrilho, Curitiba - PR",56,2 Quartos,1 Banheiro,1 Vaga,Piscina|Churrasqueira|Varanda|Elevador|Quintal,R$ 2.200 /mês,R$ 650,2021-06-18 10:38
2510477655,https://www.vivareal.com.br/imovel/casa-2-quartos-boqueirao-bairros-curitiba-com-garagem-45m2-aluguel-RS750-id-2510477655/,"Casa com 2 Quartos para Aluguel, 45m²","Rua Anne Frank, 2251 - Boqueirão, Curitiba - PR",45,2 Quartos,1 Banheiro,1 Vaga,Condomínio fechado|Garagem|Aquecimento,R$ 750 /mês,R$ 200,2021-06-18 10:38
